stub_id,stub_name,tr_id,tr_name,tr_acronym,confidence,reasoning,action
org_62f7169377dabe8b,Danish Trade Unions (3F),106088992121-24,ERHVERVSSKOLERNES ELEV ORGANISATION,EEO,Denmark,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_b167aaed6f957991,Handwerkskammer Bremen,590539526545-23,Universität Bremen,UNIHB,Germany,Academic institutions,Does not represent commercial interests,pending_ai,,pending
org_c2a80350d6f58c9f,German Economic Institute (IW),132414515813-88,Institut der deutschen Wirtschaft Köln e.V.,IW,Germany,Think tanks and research institutions,Does not represent commercial interests,pending_ai,,pending
org_be68abc51d6cdd08,Thyssen,667196299176-39,Fundación TBA21,TBA21,Spain,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_581196590fa72a15,Ständige Vertretung der Bundesrepublik Deutschland,970035299415-74,Bundesarbeitsgemeinschaft Katholische Jugendsozialarbeit,BAG KJS e. V.,Germany,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_8f2365df1400992d,Genossenschaftsverband,215801528562-26,Genossenschaftsverband Bayern,GVB,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_48d991995800c319,South African Ambassador,0013620101528-45,SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,SAMRC,,"Other organisations, public or mixed entities",Does not represent commercial interests,pending_ai,,pending
org_7becd0acf651de22,Estee Lauder Cosmetics,24894617638-61,THE ESTEE LAUDER COMPANIES INC.,ELC,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_3b7b7b5328af09d3,Europäischer Bäcker- und Konditoreiverband (CEBP),349782310982-97,Verband TEGEWA e.V.,TEGEWA,Germany,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_cb06eb5e266946fe,Tournons la page,141184618375-50,ASDM Consulting,ASDM Consulting,Belgium,Professional consultancies,Advances interests of their clients,pending_ai,,pending
org_f33751c69c8a5681,OSCE ODIHR SEAM Head of Mission,547329291882-48,Econoler,,,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_9e4ee995d466de89,asbl Burkina Faso,523502999298-26,BIBLIOTHEQUES SANS FRONTIERES ASSOCIATION,BSF,France,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_2a47b7fc510ffaba,La Liga,495647824461-56,Unión Nacional de Instituciones para el Trabajo de Acción Social,UNITAS,,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_bcb455491c1b3d33,Titanium Dioxide Manufacturers Association,486055841845-59,Tronox Holdings plc,Tronox,United States,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_2e30a7282db6ce5f,European Alliance for Holocaust Survivors,535881837338-55,Action and Protection League,APL,Hungary,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_2d66cd8f5e361c65,Green Finance Initative,852329329251-06,Green Finance Observatory,GFO,Belgium,Think tanks and research institutions,Does not represent commercial interests,pending_ai,,pending
org_a65491832e5a77a7,Gauselmann Group,8190426102370-34,ME GROUP,,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_b3cbf48826943c4f,Vereniging van Universiteiten VSNU (Chairman),994694795829-46,Vereniging Universiteiten van Nederland,UNL,Netherlands,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_802076a101471d0f,Deutsche Börse Group,20884001341-42,Deutsche Börse AG,DBG,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_ed31f3014349f06e,Capital Group,730281247075-89,Synthos S.A. Capital Group,Synthos,Poland,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_940bf9cf9d5e3cc8,Blabla car,179867992316-16,Czechocar CZ spol sro,,Czech Republic,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_e805d90289e2addc,Française des jeux,436832696562-33,SHARK ROBOTICS,,France,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_32e3b02565fc91e3,Office espagnol des brevets et des marques,979573097172-43,La Chapelle Harmonique,,France,Associations and networks of public authorities,Does not represent commercial interests,pending_ai,,pending
org_d8af939bed257e10,Hewlett Packard entreprise,075071719925-75,Hewlett Packard Enterprise,HPE,United States,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_22629b2bd6f2895f,EU XXL- Film - Forum for European Film,854874845787-87,YBP,,France,Professional consultancies,Advances interests of their clients,pending_ai,,pending
org_bccf021ef99ac454,Verwertungsgesellschaft der Filmschaffenden (VdFS),360330812680-02,VdFS - Verwertungsgesellschaft der Filmschaffenden GenmbH,VdFS,Austria,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_a9e89067a7f0b2e1,European Mineral Resources Confederation (EUMICON Gmbh),520720791647-51,K+S Aktiengesellschaft,K+S AG,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_45ce0df5864fa9e0,Hauptverband der österreichischen Sozialversicherungsträger,872699932475-47,Hauptverband des Österreichischen Buchhandels,HVB,Austria,Trade and business associations,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_72228e3e1bbd9338,"European Disability Forum, Lumos",57868523887-16,European Disability Forum,EDF,Belgium,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_6764ee8b435186a7,Qualcomm (Senior Director Government Affairs),951833652068-06,KAIROS AFFAIRES PUBLIQUES,,France,Professional consultancies,Advances interests of their clients,pending_ai,,pending
org_329758bed43c8750,EURACTIV (Event organizer),893442399000-38,Event Stuff,,Hungary,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_27dc6e33fc968eaa,Safari Club Iberia .José María Losa  y José Ignacio Losa,251381851657-97,Cândido José Rodrigues II Renewables S.A.,CJR Renewables,Portugal,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_e344b59f030cb917,UNESPA - GDV,80722695701-02,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen,Munich Re,Germany,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_63e56c988f2d5c99,Ständige Vertretung Österreichs bei der EU,073702499309-23,GRAVERT JENNY & PARTNER GMBH,GJP,Austria,Professional consultancies,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_93fc7370e3ea19d2,Industriegruppe Pflanzenschutz WKÖ,484847834290-36,Public Interest Consultants GmbH,PI,Austria,Professional consultancies,Advances interests of their clients,pending_ai,,pending
org_9126c864c1b3e7a0,EU Ambassadors in Belarus,6872156102187-39,Association Ambassador,AA,Belgium,Professional consultancies,Advances interests of their clients,pending_ai,,pending
org_31599907293c0eaa,Nord Stream 2,6393752102674-34,CYCLUPS,CYC,Netherlands,"Other organisations, public or mixed entities",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_d3dfb431623bcce4,Österreichischer Gemeinde und Städtebund,107033410802-19,WIENER STADTWERKE GmbH,WSTW,Austria,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_7708ffc28d1d15ac,The Association for Emissions Control by Catalyst,120782844517-01,Johnson Matthey plc,JM,United Kingdom,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_f4670996dd0d88c1,strategy and Policy Coordinator of European Network of Migrant Women,458348329860-11,European Network of Migrant Women,ENOMW,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_3e0991a8090f46af,Director and Policy Officer of European Disability Forum,225738324922-97,European Dyslexia Association,EDA,Belgium,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_f8765b5ebda9c7a3,Director and Chemicals Policy & Projects Officer of Health Care Without Harm,57514749088-82,Health Care Without Harm Europe,HCWH Europe,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_4c40e5ce521c3c70,Director and Advocacy & Policy Officer of Mental Health Europe,245350514009-47,Mental Health Europe - Santé Mentale Europe,MHE-SME,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_d7284708690151e0,"Civil Society Europe Coordinator, network's members",65297771902-13,Centre for European Volunteering (CEV),CEV,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
org_8fd616d85d0c6880,Commissioner-designate for Promoting our European Way of Life,433412495846-32,WAY POINT,WAYPOINT,Italy,Companies & groups,Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_329dd531046535e0,Bundesministerium der Justiz und für Verbraucherschutz,567226443519-54,fit4internet - Verein zur Steigerung der digitalen Kompetenzen in Österreich,fit4internet,Austria,"Non-governmental organisations, platforms and networks and similar",Promotes their own interests or the collective interests of their members,pending_ai,,pending
org_31e90ab54433480a,Evangelical Church in Germany,063946234853-60,EUROPEAN SME ACADEMY AVIGNON,SME ACADEMY AVIGNON,Belgium,"Non-governmental organisations, platforms and networks and similar",Does not represent commercial interests,pending_ai,,pending
